日期,區別,里別,病例數
2015/09/10,安南區,東和里,1
2015/09/10,安南區,原佃里,1
2015/09/10,安南區,梅花里,3
2015/09/10,東區,虎尾里,3
2015/09/10,中西區,郡西里,3
2015/09/10,麻豆區,興農里,1
2015/09/10,中西區,萬昌里,1
2015/09/10,永康區,六合里,1
2015/09/10,東區,裕農里,1
2015/09/10,東區,南聖里,3
2015/09/10,東區,大學里,1
2015/09/10,安南區,溪北里,2
2015/09/10,中西區,大南里,3
2015/09/10,北區,延平里,4
2015/09/10,東區,中西里,1
2015/09/10,安南區,國安里,1
2015/09/10,安南區,淵中里,2
2015/09/10,永康區,安康里,5
2015/09/10,南區,光明里,1
2015/09/10,中西區,仙草里,4
2015/09/10,安平區,億載里,1
2015/09/10,安南區,海南里,2
2015/09/10,安南區,幸福里,3
2015/09/10,安南區,溪墘里,1
2015/09/10,東區,龍山里,2
2015/09/10,東區,崇文里,1
2015/09/10,安南區,學東里,1
2015/09/10,仁德區,仁德里,1
2015/09/10,中西區,銀同里,1
2015/09/10,中西區,安海里,3
2015/09/10,中西區,民生里,5
2015/09/10,中西區,福安里,3
2015/09/10,仁德區,成功里,1
2015/09/10,東區,和平里,1
2015/09/10,安南區,安富里,3
2015/09/10,中西區,赤嵌里,5
2015/09/10,東區,崇成里,1
2015/09/10,中西區,民權里,5
2015/09/10,東區,復興里,1
2015/09/10,南區,明亮里,3
2015/09/10,仁德區,太子里,1
2015/09/10,北區,國姓里,2
2015/09/10,南區,文南里,5
2015/09/10,安平區,華平里,1
2015/09/10,東區,成大里,2
2015/09/10,北區,開元里,1
2015/09/10,麻豆區,保安里,1
2015/09/10,安南區,淵西里,1
2015/09/10,北區,玉皇里,7
2015/09/10,安南區,大安里,3
2015/09/10,六甲區,六甲里,1
2015/09/10,中西區,三合里,7
2015/09/10,永康區,永康里,3
2015/09/10,南區,建南里,3
2015/09/10,北區,興北里,3
2015/09/10,安平區,文平里,1
2015/09/10,永康區,中華里,1
2015/09/10,安南區,理想里,3
2015/09/10,北區,大和里,3
2015/09/10,中西區,永福里,1
2015/09/10,東區,富強里,2
2015/09/10,安南區,長安里,2
2015/09/10,東區,衛國里,2
2015/09/10,左鎮區,岡林里,1
2015/09/10,南區,大林里,1
2015/09/10,永康區,蔦松里,1
2015/09/10,北區,文元里,4
2015/09/10,中西區,大涼里,4
2015/09/10,中西區,藥王里,5
2015/09/10,南區,竹溪里,1
2015/09/10,新化區,協興里,2
2015/09/10,中西區,民主里,1
2015/09/10,南區,新興里,4
2015/09/10,東區,新東里,3
2015/09/10,永康區,西橋里,2
2015/09/10,東區,崇學里,3
2015/09/10,北區,五福里,1
2015/09/10,南區,喜南里,2
2015/09/10,安平區,怡平里,1
2015/09/10,南區,新生里,1
2015/09/10,東區,德光里,2
2015/09/10,北區,和順里,8
2015/09/10,中西區,光賢里,4
2015/09/10,安南區,顯宮里,1
2015/09/10,北區,成德里,3
2015/09/10,中西區,三民里,5
2015/09/10,東區,莊敬里,2
2015/09/10,中西區,西湖里,5
2015/09/10,永康區,東灣里,1
2015/09/10,南區,大成里,1
2015/09/10,將軍區,鯤鯓里,1
2015/09/10,東區,崇明里,1
2015/09/10,東區,崇信里,1
2015/09/10,安平區,建平里,5
2015/09/10,南區,金華里,6
2015/09/10,北區,長德里,1
2015/09/11,北區,長榮里,1
2015/09/11,北區,仁愛里,4
2015/09/11,南區,大忠里,2
2015/09/11,永康區,尚頂里,2
2015/09/11,北區,中樓里,4
2015/09/11,中西區,保安里,3
2015/09/11,中西區,西賢里,2
2015/09/11,安南區,總頭里,2
2015/09/11,安南區,溪東里,1
2015/09/11,新市區,豊華里,1
2015/09/11,北區,新勝里,2
2015/09/11,安南區,新順里,3
2015/09/11,北區,正覺里,5
2015/09/11,東區,富裕里,3
2015/09/11,東區,自強里,1
2015/09/11,東區,東聖里,1
2015/09/11,南區,開南里,5
2015/09/11,中西區,天后里,3
2015/09/11,南區,文華里,1
2015/09/11,永康區,龍潭里,2
2015/09/11,永康區,鹽洲里,1
2015/09/11,北區,永祥里,5
2015/09/11,永康區,中興里,1
2015/09/11,北區,裕民里,2
2015/09/11,北區,安民里,1
2015/09/11,安平區,國平里,2
2015/09/11,北區,成功里,3
2015/09/11,北區,小康里,5
2015/09/11,南區,府南里,5
2015/09/11,東區,小東里,3
2015/09/11,永康區,甲頂里,1
2015/09/11,東區,路東里,3
2015/09/11,南區,田寮里,3
2015/09/11,安南區,南興里,1
2015/09/11,北區,勝安里,2
2015/09/11,中西區,中正里,5
2015/09/11,中西區,普濟里,1
2015/09/11,中西區,文賢里,4
2015/09/11,永康區,神洲里,1
2015/09/11,仁德區,太子里,1
2015/09/11,中西區,協和里,2
2015/09/11,北區,六甲里,2
2015/09/11,永康區,大橋里,1
2015/09/11,麻豆區,大埕里,1
2015/09/11,南化區,南化里,1
2015/09/11,北區,大仁里,1
2015/09/11,東區,仁和里,3
2015/09/11,麻豆區,保安里,1
2015/09/11,北區,大港里,8
2015/09/11,安南區,鳳凰里,1
2015/09/11,東區,大智里,1
2015/09/11,東區,泉南里,3
2015/09/11,永康區,西灣里,1
2015/09/11,安南區,塭南里,2
2015/09/11,安平區,石門里,1
2015/09/11,南區,日新里,1
2015/09/11,安南區,城北里,1
2015/09/11,安南區,國安里,1
2015/09/11,北區,實踐里,5
2015/09/11,永康區,二王里,3
2015/09/11,永康區,復國里,1
2015/09/11,南區,光明里,1
2015/09/11,永康區,正強里,2
2015/09/11,安南區,州南里,1
2015/09/11,東區,東光里,1
2015/09/11,北區,文元里,5
2015/09/11,北區,大豐里,8
2015/09/11,南區,彰南里,1
2015/09/11,東區,德高里,1
2015/09/11,安南區,海佃里,3
2015/09/11,永康區,復華里,1
2015/09/11,中西區,元安里,2
2015/09/11,北區,公園里,1
2015/09/11,北區,大道里,3
2015/09/11,南區,國宅里,5
2015/09/11,新市區,新和里,1
2015/09/11,北區,文成里,2
2015/09/11,中西區,水仙里,4
2015/09/11,東區,崇善里,3
2015/09/11,北區,和順里,6
2015/09/11,南區,大恩里,4
2015/09/11,安定區,新吉里,1
2015/09/11,永康區,勝利里,5
2015/09/11,歸仁區,大潭里,1
2015/09/11,永康區,東橋里,1
2015/09/11,安南區,溪頂里,1
2015/09/11,安南區,淵東里,1
2015/09/11,中西區,小西里,1
2015/09/11,中西區,公正里,2
2015/09/11,東區,成大里,2
2015/09/11,新營區,大宏里,1
2015/09/11,安平區,平通里,3
2015/09/11,安平區,平安里,2
2015/09/11,永康區,網寮里,1
2015/09/11,南區,明興里,1
2015/09/11,東區,大同里,1
2015/09/11,永康區,埔園里,3
2015/09/11,北區,國興里,1
2015/09/11,東區,後甲里,2
2015/09/11,北區,正風里,2
2015/09/11,北區,三德里,3
2015/09/11,新市區,新市里,1
2015/09/11,北區,重興里,3
2015/09/11,南區,南華里,3
2015/09/11,南區,新昌里,3
2015/09/11,安平區,金城里,2
2015/09/11,北區,東興里,4
2015/09/11,中西區,開山里,1
2015/09/11,中西區,建國里,2
2015/09/11,安平區,育平里,2
2015/09/11,東區,東門里,1
2015/09/11,善化區,光文里,1
2015/09/11,安南區,溪心里,1
2015/09/11,東區,裕聖里,1
2015/09/11,白河區,仙草里,1
2015/09/11,永康區,五王里,4
2015/09/11,安南區,海東里,2
2015/09/11,安平區,億載里,1
2015/09/11,安南區,梅花里,1
2015/09/11,東區,虎尾里,1
2015/09/11,中西區,郡西里,5
2015/09/11,中西區,萬昌里,1
2015/09/11,永康區,六合里,2
2015/09/11,東區,南聖里,1
2015/09/11,安南區,溪北里,4
2015/09/11,東區,忠孝里,1
2015/09/11,北區,延平里,4
2015/09/11,東區,中西里,2
2015/09/11,北區,大和里,3
2015/09/11,中西區,永華里,2
2015/09/11,中西區,仙草里,2
2015/09/11,中西區,青年里,2
2015/09/11,東區,大學里,2
2015/09/11,安南區,溪墘里,2
2015/09/11,東區,龍山里,3
2015/09/11,東區,崇文里,1
2015/09/11,仁德區,仁德里,2
2015/09/11,中西區,銀同里,2
2015/09/11,中西區,安海里,1
2015/09/11,永康區,南灣里,1
2015/09/11,安南區,淵中里,1
2015/09/11,安南區,安富里,3
2015/09/11,中西區,赤嵌里,1
2015/09/11,安平區,海頭里,1
2015/09/11,中西區,民權里,3
2015/09/11,南區,明亮里,4
2015/09/11,中西區,三民里,1
2015/09/11,北區,國姓里,2
2015/09/11,永康區,鹽行里,1
2015/09/11,佳里區,建南里,1
2015/09/11,北區,玉皇里,5
2015/09/11,北區,賢北里,1
2015/09/11,中西區,三合里,6
2015/09/11,永康區,永康里,4
2015/09/11,南區,建南里,6
2015/09/11,北區,興北里,4
2015/09/11,永康區,中華里,1
2015/09/11,安南區,理想里,3
2015/09/11,北區,長德里,1
2015/09/11,南區,佛壇里,2
2015/09/11,南區,文南里,8
2015/09/11,南區,大林里,1
2015/09/11,東區,東安里,1
2015/09/11,安南區,長安里,1
2015/09/11,歸仁區,歸南里,1
2015/09/11,佳里區,安西里,2
2015/09/11,南區,廣州里,3
2015/09/11,中西區,大涼里,2
2015/09/11,中西區,藥王里,5
2015/09/11,永康區,崑山里,1
2015/09/11,新化區,唪口里,1
2015/09/11,新化區,協興里,1
2015/09/11,中西區,民主里,3
2015/09/11,新營區,新南里,1
2015/09/11,南區,新興里,3
2015/09/11,東區,新東里,4
2015/09/11,永康區,西橋里,2
2015/09/11,東區,崇學里,2
2015/09/11,北區,五福里,3
2015/09/11,安平區,怡平里,1
2015/09/11,南區,新生里,1
2015/09/11,東區,德光里,2
2015/09/11,永康區,蔦松里,1
2015/09/11,中西區,光賢里,3
2015/09/11,安南區,顯宮里,1
2015/09/11,歸仁區,後市里,1
2015/09/11,永康區,復興里,2
2015/09/11,北區,成德里,4
2015/09/11,安南區,安慶里,2
2015/09/11,永康區,安康里,3
2015/09/11,東區,莊敬里,1
2015/09/11,中西區,西湖里,1
2015/09/11,中西區,福安里,6
2015/09/11,北區,華興里,1
2015/09/11,新市區,三舍里,1
2015/09/11,東區,崇信里,2
2015/09/11,安平區,建平里,2
2015/09/11,東區,關聖里,1
2015/09/11,南區,喜北里,1
2015/09/11,南區,金華里,6
2015/09/11,歸仁區,許厝里,1
2015/09/11,柳營區,八翁里,1
2015/09/12,北區,公園里,1
2015/09/12,北區,仁愛里,5
2015/09/12,南區,大忠里,1
2015/09/12,永康區,尚頂里,1
2015/09/12,北區,中樓里,3
2015/09/12,中西區,保安里,3
2015/09/12,中西區,法華里,1
2015/09/12,關廟區,田中里,1
2015/09/12,仁德區,太子里,1
2015/09/12,新市區,社內里,1
2015/09/12,永康區,勝利里,5
2015/09/12,永康區,烏竹里,2
2015/09/12,新化區,羊林里,1
2015/09/12,北區,正覺里,5
2015/09/12,東區,自強里,2
2015/09/12,東區,東聖里,3
2015/09/12,南區,開南里,3
2015/09/12,南區,文華里,4
2015/09/12,新營區,興業里,1
2015/09/12,北區,永祥里,5
2015/09/12,關廟區,埤頭里,1
2015/09/12,北區,裕民里,1
2015/09/12,北區,安民里,1
2015/09/12,北區,成功里,3
2015/09/12,北區,小康里,2
2015/09/12,南區,府南里,6
2015/09/12,東區,小東里,1
2015/09/12,永康區,甲頂里,3
2015/09/12,南區,再興里,2
2015/09/12,東區,路東里,1
2015/09/12,南區,新興里,3
2015/09/12,北區,勝安里,1
2015/09/12,中西區,中正里,3
2015/09/12,中西區,普濟里,4
2015/09/12,官田區,大崎里,1
2015/09/12,鹽水區,下中里,1
2015/09/12,永康區,鹽行里,2
2015/09/12,北區,六甲里,2
2015/09/12,中西區,協和里,7
2015/09/12,永康區,新樹里,1
2015/09/12,東區,富裕里,2
2015/09/12,北區,長榮里,1
2015/09/12,北區,大仁里,2
2015/09/12,東區,仁和里,1
2015/09/12,北區,大港里,6
2015/09/12,中西區,郡王里,1
2015/09/12,東區,泉南里,4
2015/09/12,永康區,西灣里,2
2015/09/12,安平區,石門里,2
2015/09/12,南區,省躬里,1
2015/09/12,善化區,文昌里,2
2015/09/12,新市區,大營里,1
2015/09/12,南區,喜東里,2
2015/09/12,南區,國宅里,5
2015/09/12,北區,實踐里,1
2015/09/12,永康區,二王里,3
2015/09/12,中西區,永華里,1
2015/09/12,安南區,淵東里,1
2015/09/12,仁德區,中洲里,1
2015/09/12,東區,崇文里,1
2015/09/12,東區,東光里,2
2015/09/12,安南區,安西里,1
2015/09/12,北區,大豐里,11
2015/09/12,南區,彰南里,3
2015/09/12,東區,德高里,1
2015/09/12,安南區,海佃里,3
2015/09/12,永康區,復華里,2
2015/09/12,南區,白雪里,2
2015/09/12,南區,明德里,1
2015/09/12,北區,大道里,1
2015/09/12,永康區,網寮里,1
2015/09/12,楠西區,東勢里,1
2015/09/12,新市區,新和里,1
2015/09/12,北區,文成里,3
2015/09/12,中西區,水仙里,8
2015/09/12,東區,大德里,1
2015/09/12,東區,崇善里,1
2015/09/12,永康區,西勢里,1
2015/09/12,南區,大恩里,2
2015/09/12,南區,郡南里,5
2015/09/12,永康區,東橋里,2
2015/09/12,南區,田寮里,6
2015/09/12,中西區,小西里,1
2015/09/12,中西區,公正里,6
2015/09/12,北區,興南里,2
2015/09/12,安平區,平通里,2
2015/09/12,仁德區,仁義里,1
2015/09/12,南區,明興里,5
2015/09/12,安南區,國安里,1
2015/09/12,北區,元寶里,1
2015/09/12,永康區,埔園里,1
2015/09/12,北區,國興里,2
2015/09/12,仁德區,後壁里,1
2015/09/12,東區,後甲里,2
2015/09/12,北區,正風里,2
2015/09/12,北區,三德里,3
2015/09/12,新市區,新市里,2
2015/09/12,東區,崇誨里,2
2015/09/12,歸仁區,歸仁里,1
2015/09/12,南區,南華里,1
2015/09/12,南區,新昌里,5
2015/09/12,安平區,金城里,1
2015/09/12,北區,東興里,1
2015/09/12,安南區,安和里,1
2015/09/12,中西區,建國里,3
2015/09/12,安平區,育平里,1
2015/09/12,安南區,溪心里,3
2015/09/12,永康區,中興里,1
2015/09/12,永康區,五王里,3
2015/09/12,永康區,三民里,1
2015/09/12,安南區,海東里,4
2015/09/12,安平區,億載里,1
2015/09/12,安南區,梅花里,1
2015/09/12,東區,虎尾里,2
2015/09/12,中西區,郡西里,4
2015/09/12,永康區,六合里,2
2015/09/12,仁德區,大甲里,1
2015/09/12,東區,中西里,1
2015/09/12,東區,南聖里,1
2015/09/12,安南區,溪北里,1
2015/09/12,南區,南都里,1
2015/09/12,中西區,大南里,1
2015/09/12,安南區,安東里,1
2015/09/12,安南區,溪頂里,3
2015/09/12,北區,大和里,7
2015/09/12,歸仁區,南保里,1
2015/09/12,南區,光明里,5
2015/09/12,鹽水區,岸內里,1
2015/09/12,北區,振興里,1
2015/09/12,中西區,青年里,1
2015/09/12,安南區,海南里,2
2015/09/12,安南區,幸福里,6
2015/09/12,安南區,溪墘里,2
2015/09/12,東區,龍山里,2
2015/09/12,中西區,永福里,2
2015/09/12,仁德區,仁德里,1
2015/09/12,中西區,銀同里,2
2015/09/12,北區,長德里,4
2015/09/12,中西區,民生里,3
2015/09/12,永康區,南灣里,1
2015/09/12,安南區,新順里,1
2015/09/12,北區,文元里,3
2015/09/12,東區,和平里,1
2015/09/12,安南區,安富里,3
2015/09/12,東區,崇成里,1
2015/09/12,中西區,民權里,6
2015/09/12,南區,明亮里,4
2015/09/12,中西區,三民里,2
2015/09/12,北區,國姓里,1
2015/09/12,南區,文南里,6
2015/09/12,新化區,知義里,1
2015/09/12,安平區,華平里,2
2015/09/12,東區,成大里,4
2015/09/12,安南區,佃東里,1
2015/09/12,安南區,大安里,3
2015/09/12,北區,賢北里,1
2015/09/12,中西區,三合里,1
2015/09/12,永康區,永康里,1
2015/09/12,南區,建南里,2
2015/09/12,北區,興北里,4
2015/09/12,安平區,文平里,5
2015/09/12,永康區,中華里,3
2015/09/12,安南區,理想里,2
2015/09/12,中西區,安海里,2
2015/09/12,東區,富強里,2
2015/09/12,東區,衛國里,1
2015/09/12,東區,東安里,1
2015/09/12,安南區,長安里,2
2015/09/12,南區,廣州里,2
2015/09/12,歸仁區,武東里,1
2015/09/12,中西區,大涼里,2
2015/09/12,中西區,藥王里,2
2015/09/12,安南區,佃西里,1
2015/09/12,中西區,民主里,4
2015/09/12,歸仁區,南興里,1
2015/09/12,新營區,太北里,1
2015/09/12,東區,忠孝里,1
2015/09/12,永康區,西橋里,3
2015/09/12,東區,崇學里,1
2015/09/12,北區,五福里,2
2015/09/12,北區,和順里,5
2015/09/12,中西區,光賢里,4
2015/09/12,安平區,平安里,2
2015/09/12,永康區,復興里,1
2015/09/12,北區,成德里,8
2015/09/12,中西區,天后里,1
2015/09/12,永康區,安康里,4
2015/09/12,東區,莊敬里,2
2015/09/12,中西區,西湖里,2
2015/09/12,中西區,福安里,2
2015/09/12,北區,華興里,1
2015/09/12,東區,崇明里,1
2015/09/12,東區,大福里,1
2015/09/12,東區,崇信里,1
2015/09/12,永康區,崑山里,2
2015/09/12,南區,金華里,5
2015/09/12,歸仁區,許厝里,1
2015/09/12,南區,日新里,2
2015/09/13,北區,公園里,4
2015/09/13,北區,仁愛里,2
2015/09/13,北區,成功里,2
2015/09/13,永康區,尚頂里,2
2015/09/13,北區,中樓里,3
2015/09/13,中西區,保安里,3
2015/09/13,中西區,西賢里,1
2015/09/13,安平區,西門里,1
2015/09/13,仁德區,太子里,1
2015/09/13,新市區,社內里,1
2015/09/13,南區,郡南里,3
2015/09/13,北區,新勝里,1
2015/09/13,永康區,烏竹里,1
2015/09/13,安南區,新順里,1
2015/09/13,北區,正覺里,6
2015/09/13,永康區,大橋里,2
2015/09/13,東區,自強里,3
2015/09/13,東區,東聖里,1
2015/09/13,南區,開南里,1
2015/09/13,南區,文華里,2
2015/09/13,永康區,龍潭里,1
2015/09/13,北區,永祥里,8
2015/09/13,永康區,中興里,4
2015/09/13,北區,安民里,1
2015/09/13,安南區,淵中里,1
2015/09/13,北區,小康里,5
2015/09/13,中西區,永福里,4
2015/09/13,東區,小東里,2
2015/09/13,永康區,甲頂里,1
2015/09/13,南區,再興里,5
2015/09/13,東區,路東里,2
2015/09/13,東區,忠孝里,4
2015/09/13,中西區,光賢里,4
2015/09/13,北區,勝安里,1
2015/09/13,中西區,中正里,2
2015/09/13,佳里區,鎮山里,1
2015/09/13,中西區,文賢里,2
2015/09/13,中西區,法華里,2
2015/09/13,歸仁區,七甲里,1
2015/09/13,中西區,協和里,6
2015/09/13,北區,六甲里,7
2015/09/13,東區,富裕里,1
2015/09/13,中西區,協進里,1
2015/09/13,北區,大仁里,1
2015/09/13,東區,仁和里,2
2015/09/13,安南區,頂安里,1
2015/09/13,北區,大港里,3
2015/09/13,東區,大智里,1
2015/09/13,中西區,郡王里,1
2015/09/13,六甲區,水林里,1
2015/09/13,東區,泉南里,5
2015/09/13,安南區,塭南里,1
2015/09/13,南區,日新里,4
2015/09/13,南區,同安里,1
2015/09/13,南區,喜東里,1
2015/09/13,安南區,安西里,3
2015/09/13,北區,實踐里,1
2015/09/13,永康區,二王里,4
2015/09/13,永康區,復國里,1
2015/09/13,南區,光明里,1
2015/09/13,永康區,正強里,2
2015/09/13,仁德區,中洲里,1
2015/09/13,北區,長榮里,3
2015/09/13,北區,大豐里,10
2015/09/13,永康區,鹽行里,11
2015/09/13,安南區,海佃里,1
2015/09/13,永康區,復華里,4
2015/09/13,中西區,元安里,1
2015/09/13,仁德區,土庫里,1
2015/09/13,北區,大道里,2
2015/09/13,南區,國宅里,10
2015/09/13,北區,文成里,3
2015/09/13,中西區,水仙里,5
2015/09/13,安平區,國平里,3
2015/09/13,永康區,西勢里,1
2015/09/13,永康區,勝利里,4
2015/09/13,永康區,東橋里,2
2015/09/13,南區,田寮里,2
2015/09/13,中西區,小西里,2
2015/09/13,北區,興南里,4
2015/09/13,新市區,港墘里,1
2015/09/13,安平區,平通里,1
2015/09/13,永康區,網寮里,1
2015/09/13,南區,明興里,2
2015/09/13,東區,大同里,1
2015/09/13,北區,元寶里,1
2015/09/13,永康區,埔園里,4
2015/09/13,北區,國興里,1
2015/09/13,麻豆區,埤頭里,1
2015/09/13,東區,後甲里,1
2015/09/13,新化區,太平里,1
2015/09/13,新市區,永就里,1
2015/09/13,北區,三德里,5
2015/09/13,關廟區,香洋里,1
2015/09/13,東區,崇誨里,6
2015/09/13,安平區,海頭里,1
2015/09/13,安平區,金城里,1
2015/09/13,安南區,安和里,2
2015/09/13,中西區,開山里,2
2015/09/13,中西區,建國里,1
2015/09/13,安平區,育平里,5
2015/09/13,安南區,海西里,1
2015/09/13,安南區,溪心里,2
2015/09/13,柳營區,士林里,1
2015/09/13,安南區,安慶里,1
2015/09/13,永康區,五王里,5
2015/09/13,中西區,仙草里,2
2015/09/13,安南區,原佃里,1
2015/09/13,安南區,海東里,2
2015/09/13,安南區,梅花里,1
2015/09/13,東區,虎尾里,2
2015/09/13,中西區,郡西里,4
2015/09/13,關廟區,北花里,1
2015/09/13,中西區,萬昌里,3
2015/09/13,永康區,六合里,1
2015/09/13,東區,裕農里,4
2015/09/13,安南區,海南里,1
2015/09/13,安南區,溪北里,1
2015/09/13,南區,南都里,1
2015/09/13,中西區,大南里,2
2015/09/13,北區,延平里,5
2015/09/13,北區,重興里,5
2015/09/13,安南區,溪頂里,2
2015/09/13,北區,大和里,3
2015/09/13,北區,振興里,1
2015/09/13,中西區,青年里,1
2015/09/13,東區,大學里,4
2015/09/13,安南區,幸福里,3
2015/09/13,安南區,溪墘里,1
2015/09/13,東區,龍山里,3
2015/09/13,東區,圍下里,2
2015/09/13,仁德區,仁德里,1
2015/09/13,中西區,銀同里,2
2015/09/13,中西區,安海里,4
2015/09/13,中西區,民生里,1
2015/09/13,永康區,南灣里,2
2015/09/13,中西區,福安里,5
2015/09/13,北區,文元里,3
2015/09/13,安南區,安富里,2
2015/09/13,仁德區,三甲里,1
2015/09/13,永康區,成功里,1
2015/09/13,南區,新昌里,5
2015/09/13,中西區,民權里,7
2015/09/13,南區,明亮里,11
2015/09/13,中西區,三民里,1
2015/09/13,北區,國姓里,1
2015/09/13,安平區,華平里,1
2015/09/13,東區,成大里,1
2015/09/13,北區,開元里,1
2015/09/13,北區,玉皇里,2
2015/09/13,安南區,大安里,2
2015/09/13,北區,賢北里,1
2015/09/13,中西區,三合里,5
2015/09/13,永康區,永康里,1
2015/09/13,南區,建南里,2
2015/09/13,北區,興北里,6
2015/09/13,安平區,文平里,2
2015/09/13,永康區,三合里,2
2015/09/13,安南區,理想里,1
2015/09/13,北區,長德里,1
2015/09/13,鹽水區,水正里,1
2015/09/13,南區,文南里,11
2015/09/13,麻豆區,磚井里,1
2015/09/13,安南區,長安里,1
2015/09/13,南區,廣州里,2
2015/09/13,中西區,大涼里,5
2015/09/13,中西區,藥王里,3
2015/09/13,永康區,崑山里,1
2015/09/13,南區,竹溪里,1
2015/09/13,中西區,民主里,3
2015/09/13,南區,新興里,7
2015/09/13,東區,新東里,2
2015/09/13,永康區,西橋里,5
2015/09/13,東區,崇學里,2
2015/09/13,北區,五福里,3
2015/09/13,東區,崇德里,1
2015/09/13,東區,德光里,1
2015/09/13,北區,和順里,3
2015/09/13,中西區,普濟里,5
2015/09/13,安平區,平安里,4
2015/09/13,歸仁區,後市里,2
2015/09/13,永康區,復興里,1
2015/09/13,北區,成德里,3
2015/09/13,中西區,天后里,1
2015/09/13,永康區,安康里,4
2015/09/13,東區,莊敬里,2
2015/09/13,中西區,西湖里,1
2015/09/13,南區,大成里,3
2015/09/13,北區,華興里,1
2015/09/13,東區,崇明里,2
2015/09/13,東區,大福里,2
2015/09/13,東區,崇信里,4
2015/09/13,安平區,建平里,1
2015/09/13,北區,大山里,2
2015/09/13,安南區,溪東里,1
2015/09/13,東區,關聖里,1
2015/09/13,仁德區,上崙里,1
2015/09/13,南區,喜北里,2
2015/09/13,新化區,全興里,1
2015/09/13,南區,金華里,9
2015/09/13,歸仁區,許厝里,1
2015/09/14,北區,長榮里,2
2015/09/14,北區,仁愛里,10
2015/09/14,北區,成功里,5
2015/09/14,永康區,尚頂里,5
2015/09/14,北區,中樓里,4
2015/09/14,中西區,保安里,6
2015/09/14,安平區,港仔里,1
2015/09/14,中西區,西賢里,3
2015/09/14,安南區,溪東里,2
2015/09/14,永康區,勝利里,9
2015/09/14,北區,新勝里,3
2015/09/14,永康區,新樹里,1
2015/09/14,安南區,新順里,2
2015/09/14,北區,正覺里,6
2015/09/14,東區,富裕里,2
2015/09/14,東區,自強里,2
2015/09/14,北區,公園里,2
2015/09/14,南區,開南里,1
2015/09/14,南區,文華里,3
2015/09/14,永康區,龍潭里,2
2015/09/14,永康區,鹽洲里,2
2015/09/14,北區,大山里,1
2015/09/14,永康區,中興里,3
2015/09/14,北區,裕民里,4
2015/09/14,北區,安民里,2
2015/09/14,安平區,國平里,2
2015/09/14,南區,大忠里,1
2015/09/14,北區,小康里,3
2015/09/14,中西區,永福里,1
2015/09/14,東區,小東里,3
2015/09/14,永康區,甲頂里,2
2015/09/14,南區,再興里,1
2015/09/14,安南區,四草里,1
2015/09/14,東區,忠孝里,1
2015/09/14,安南區,南興里,1
2015/09/14,北區,勝安里,3
2015/09/14,中西區,中正里,5
2015/09/14,中西區,普濟里,2
2015/09/14,中西區,文賢里,5
2015/09/14,仁德區,太子里,1
2015/09/14,中西區,協和里,4
2015/09/14,北區,六甲里,4
2015/09/14,永康區,大橋里,7
2015/09/14,中西區,協進里,3
2015/09/14,北區,大仁里,1
2015/09/14,東區,仁和里,1
2015/09/14,北區,光武里,1
2015/09/14,北區,大港里,4
2015/09/14,安南區,鳳凰里,1
2015/09/14,歸仁區,崙頂里,1
2015/09/14,東區,泉南里,4
2015/09/14,永康區,西灣里,2
2015/09/14,安平區,石門里,1
2015/09/14,仁德區,仁義里,1
2015/09/14,南區,日新里,3
2015/09/14,南區,喜東里,1
2015/09/14,歸仁區,大廟里,1
2015/09/14,南區,國宅里,4
2015/09/14,北區,實踐里,1
2015/09/14,永康區,二王里,1
2015/09/14,永康區,復國里,1
2015/09/14,中西區,永華里,4
2015/09/14,永康區,正強里,1
2015/09/14,仁德區,中洲里,1
2015/09/14,安南區,州南里,1
2015/09/14,北區,文元里,3
2015/09/14,北區,大豐里,13
2015/09/14,南區,彰南里,2
2015/09/14,永康區,鹽行里,3
2015/09/14,安南區,海佃里,3
2015/09/14,永康區,復華里,4
2015/09/14,新市區,潭頂里,1
2015/09/14,東區,崇德里,3
2015/09/14,中西區,元安里,1
2015/09/14,中西區,五妃里,1
2015/09/14,中西區,大南里,3
2015/09/14,北區,大道里,1
2015/09/14,楠西區,東勢里,1
2015/09/14,北區,文成里,2
2015/09/14,中西區,水仙里,6
2015/09/14,學甲區,明宜里,1
2015/09/14,北區,延平里,1
2015/09/14,永康區,西勢里,2
2015/09/14,南區,郡南里,3
2015/09/14,東區,東門里,1
2015/09/14,安南區,溪頂里,3
2015/09/14,中西區,小西里,2
2015/09/14,中西區,公正里,1
2015/09/14,南區,興農里,2
2015/09/14,永康區,埔園里,3
2015/09/14,新營區,大宏里,1
2015/09/14,安南區,顯宮里,1
2015/09/14,永康區,網寮里,2
2015/09/14,南區,明興里,3
2015/09/14,東區,大同里,2
2015/09/14,北區,元寶里,2
2015/09/14,北區,興南里,2
2015/09/14,北區,國興里,3
2015/09/14,仁德區,後壁里,2
2015/09/14,東區,後甲里,2
2015/09/14,北區,正風里,3
2015/09/14,北區,三德里,3
2015/09/14,將軍區,廣山里,1
2015/09/14,麻豆區,東角里,2
2015/09/14,北區,重興里,1
2015/09/14,東區,崇誨里,2
2015/09/14,南區,新昌里,8
2015/09/14,安南區,安順里,1
2015/09/14,安平區,金城里,1
2015/09/14,北區,東興里,1
2015/09/14,安南區,安和里,2
2015/09/14,中西區,開山里,3
2015/09/14,中西區,建國里,1
2015/09/14,安定區,管寮里,1
