日期,區別,里別,病例數
2015/11/03,前鎮區,興邦里,1
2015/11/03,左營區,頂西里,1
2015/11/03,仁武區,八卦里,1
2015/11/03,鳳山區,文德里,1
2015/11/03,三民區,豐裕里,1
2015/11/03,前鎮區,盛豐里,2
2015/11/03,三民區,安發里,1
2015/11/03,鼓山區,裕興里,4
2015/11/03,彌陀區,漯底里,1
2015/11/03,左營區,新中里,3
2015/11/03,三民區,鼎金里,1
2015/11/03,前鎮區,鎮北里,1
2015/11/03,三民區,鼎西里,2
2015/11/03,前鎮區,瑞豐里,1
2015/11/03,三民區,寶珠里,6
2015/11/03,鳳山區,五福里,2
2015/11/03,左營區,果惠里,1
2015/11/03,仁武區,仁慈里,1
2015/11/03,小港區,港正里,1
2015/11/03,三民區,灣復里,2
2015/11/03,三民區,鼎中里,1
2015/11/03,鳳山區,富榮里,1
2015/11/03,苓雅區,城東里,1
2015/11/04,苓雅區,衛武里,1
2015/11/04,鳥松區,鳥松里,2
2015/11/04,三民區,寶業里,3
2015/11/04,岡山區,壽天里,2
2015/11/04,鳳山區,南成里,1
2015/11/04,前鎮區,竹南里,3
2015/11/04,苓雅區,福隆里,2
2015/11/04,苓雅區,凱旋里,2
2015/11/04,鳳山區,文華里,2
2015/11/04,鼓山區,前峰里,1
2015/11/04,三民區,寶玉里,2
2015/11/04,岡山區,信義里,1
2015/11/04,楠梓區,廣昌里,1
2015/11/04,鳳山區,富甲里,2
2015/11/04,苓雅區,晴朗里,1
2015/11/04,三民區,正興里,1
2015/11/04,鼓山區,建國里,1
2015/11/04,前鎮區,瑞祥里,1
2015/11/04,岡山區,岡山里,1
2015/11/04,大寮區,中庄里,0
2015/11/04,苓雅區,福康里,1
2015/11/04,三民區,德東里,1
2015/11/04,鼓山區,雄峰里,1
2015/11/04,前鎮區,盛豐里,1
2015/11/04,三民區,寶龍里,1
2015/11/04,鼓山區,哨船頭里,1
2015/11/04,鹽埕區,沙地里,1
2015/11/04,前鎮區,瑞昌里,1
2015/11/04,左營區,埤東里,1
2015/11/04,鳳山區,武漢里,1
2015/11/04,內門區,永富里,1
2015/11/04,小港區,山東里,1
2015/11/04,三民區,寶興里,4
2015/11/04,左營區,新下里,5
2015/11/04,三民區,鼎金里,1
2015/11/04,鳳山區,二甲里,1
2015/11/04,苓雅區,永康里,1
2015/11/04,苓雅區,英明里,1
2015/11/04,鳳山區,鎮西里,2
2015/11/04,苓雅區,福東里,1
2015/11/04,三民區,灣華里,1
2015/11/04,三民區,達明里,1
2015/11/04,前鎮區,明道里,2
2015/11/04,前鎮區,瑞北里,1
2015/11/04,三民區,本和里,1
2015/11/04,三民區,安康里,1
2015/11/04,新興區,開平里,2
2015/11/04,鼓山區,明誠里,1
2015/11/04,鳳山區,誠信里,1
2015/11/04,前鎮區,竹內里,2
2015/11/04,左營區,自助里,1
2015/11/04,三民區,寶盛里,3
2015/11/04,茄萣區,崎漏里,1
2015/11/04,小港區,港明里,1
2015/11/04,前鎮區,振興里,1
2015/11/04,左營區,果貿里,1
2015/11/04,前鎮區,瑞興里,1
2015/11/04,前金區,國民里,1
2015/11/04,三民區,千秋里,1
2015/11/04,新興區,南港里,2
2015/11/04,新興區,明莊里,1
2015/11/04,前鎮區,鎮榮里,2
2015/11/04,楠梓區,惠豐里,1
2015/11/04,左營區,海勝里,2
2015/11/04,苓雅區,五權里,1
2015/11/04,鳥松區,夢裡里,1
2015/11/04,三民區,寶珠里,3
2015/11/04,茄萣區,嘉福里,1
2015/11/04,鳳山區,龍成里,3
2015/11/04,三民區,灣中里,2
2015/11/04,三民區,德智里,2
2015/11/04,前鎮區,西山里,1
2015/11/04,左營區,果峰里,1
2015/11/04,前鎮區,明禮里,2
2015/11/04,三民區,德行里,1
2015/11/04,茄萣區,嘉樂里,2
2015/11/04,鼓山區,正德里,1
2015/11/04,三民區,寶中里,1
2015/11/04,前金區,新生里,1
2015/11/04,前鎮區,竹東里,1
2015/11/04,苓雅區,福海里,1
2015/11/04,阿蓮區,崗山里,1
2015/11/04,三民區,安吉里,2
2015/11/04,前鎮區,竹北里,1
2015/11/04,鹽埕區,瀨南里,1
2015/11/04,三民區,同德里,2
2015/11/04,鳥松區,大華里,1
2015/11/04,仁武區,仁武里,1
2015/11/04,三民區,寶慶里,1
2015/11/04,小港區,桂林里,1
2015/11/04,新興區,光耀里,1
2015/11/04,左營區,福山里,1
2015/11/04,鳳山區,大德里,1
2015/11/04,楠梓區,藍田里,1
2015/11/04,前鎮區,信德里,1
2015/11/04,三民區,博惠里,3
2015/11/04,鼓山區,平和里,2
2015/11/04,鳳山區,正義里,3
2015/11/04,前鎮區,瑞東里,1
2015/11/04,前鎮區,草衙里,2
2015/11/04,左營區,新中里,2
2015/11/04,鳳山區,北門里,1
2015/11/04,阿蓮區,阿蓮里,1
2015/11/04,三民區,鼎泰里,6
2015/11/04,新興區,新江里,1
2015/11/04,鳳山區,文英里,1
2015/11/04,仁武區,灣內里,1
2015/11/04,三民區,興德里,1
2015/11/04,前鎮區,竹西里,3
2015/11/04,鳳山區,海洋里,1
2015/11/04,苓雅區,林華里,1
2015/11/04,左營區,新上里,2
2015/11/04,鳳山區,新樂里,1
2015/11/04,前鎮區,忠孝里,1
2015/11/04,鼓山區,桃源里,1
2015/11/04,小港區,山明里,1
2015/11/04,前鎮區,盛興里,1
2015/11/04,苓雅區,意誠里,1
2015/11/04,小港區,順苓里,1
2015/11/04,左營區,菜公里,1
2015/11/04,鼓山區,龍水里,3
2015/11/04,小港區,小港里,1
2015/11/04,苓雅區,朝陽里,2
2015/11/04,鳳山區,國隆里,1
2015/11/04,鳳山區,和德里,1
2015/11/04,苓雅區,福南里,2
2015/11/04,新興區,東坡里,1
2015/11/04,鳳山區,中民里,1
2015/11/04,鼓山區,華豐里,1
2015/11/04,三民區,寶民里,2
2015/11/04,前鎮區,瑞和里,1
2015/11/04,小港區,二苓里,2
2015/11/04,鼓山區,河邊里,3
2015/11/04,鼓山區,樹德里,1
2015/11/04,三民區,豐裕里,1
2015/11/04,前鎮區,復國里,1
2015/11/04,三民區,安發里,2
2015/11/04,鼓山區,裕興里,1
2015/11/04,旗山區,大德里,1
2015/11/04,左營區,中南里,1
2015/11/04,鼓山區,厚生里,2
2015/11/04,苓雅區,林興里,1
2015/11/04,湖內區,大湖里,1
2015/11/04,仁武區,文武里,2
2015/11/04,苓雅區,人和里,1
2015/11/04,仁武區,八卦里,4
2015/11/04,苓雅區,鼓中里,2
2015/11/04,鼓山區,鼓峰里,1
2015/11/04,橋頭區,筆秀里,1
2015/11/04,三民區,安邦里,1
2015/11/04,三民區,裕民里,1
2015/11/04,燕巢區,橫山里,1
2015/11/04,三民區,建東里,1
2015/11/04,苓雅區,廣澤里,1
2015/11/04,新興區,建興里,1
2015/11/04,楠梓區,惠民里,1
2015/11/04,鹽埕區,府北里,1
2015/11/04,苓雅區,文昌里,1
2015/11/04,三民區,灣復里,1
2015/11/04,茄萣區,大定里,1
2015/11/04,苓雅區,福壽里,2
2015/11/04,鳳山區,富榮里,1
2015/11/04,前金區,長城里,1
2015/11/04,三民區,安東里,1
2015/11/04,三民區,鼎力里,2
2015/11/04,大樹區,水安里,1
2015/11/05,前金區,社東里,1
2015/11/05,新興區,中東里,1
2015/11/05,苓雅區,衛武里,1
2015/11/05,前鎮區,良和里,1
2015/11/05,鼓山區,光化里,1
2015/11/05,三民區,灣利里,1
2015/11/05,三民區,寶業里,1
2015/11/05,鹽埕區,江西里,2
2015/11/05,新興區,浩然里,1
2015/11/05,前鎮區,忠純里,1
2015/11/05,林園區,林家里,1
2015/11/05,鼓山區,明誠里,2
2015/11/05,苓雅區,福隆里,2
2015/11/05,鳳山區,文華里,2
2015/11/05,鼓山區,前峰里,1
2015/11/05,苓雅區,林西里,2
2015/11/05,鳳山區,鎮南里,3
2015/11/05,三民區,安邦里,4
2015/11/05,前鎮區,竹中里,1
2015/11/05,三民區,鼎盛里,1
2015/11/05,三民區,正興里,2
2015/11/05,左營區,新上里,3
2015/11/05,岡山區,岡山里,1
2015/11/05,新興區,玉衡里,1
2015/11/05,三民區,德東里,1
2015/11/05,苓雅區,苓東里,1
2015/11/05,苓雅區,林南里,1
2015/11/05,大社區,大社里,1
2015/11/05,茄萣區,嘉福里,1
2015/11/05,左營區,新光里,4
2015/11/05,三民區,灣愛里,4
2015/11/05,鳳山區,海光里,1
2015/11/05,鳳山區,文衡里,1
2015/11/05,鳳山區,國泰里,1
2015/11/05,前鎮區,竹東里,1
2015/11/05,小港區,山東里,1
2015/11/05,三民區,寶興里,3
2015/11/05,左營區,新下里,3
2015/11/05,三民區,本館里,1
2015/11/05,鹽埕區,壽星里,1
2015/11/05,楠梓區,宏昌里,1
2015/11/05,三民區,民享里,2
2015/11/05,鳳山區,武漢里,1
2015/11/05,三民區,寶泰里,1
2015/11/05,左營區,聖南里,1
2015/11/05,仁武區,竹後里,1
2015/11/05,鳳山區,保安里,3
2015/11/05,仁武區,大灣里,1
2015/11/05,苓雅區,正仁里,1
2015/11/05,苓雅區,民主里,1
2015/11/05,大寮區,中庄里,1
2015/11/05,楠梓區,惠民里,1
2015/11/05,梓官區,同安里,1
2015/11/05,小港區,港興里,1
2015/11/05,苓雅區,正大里,3
2015/11/05,小港區,大坪里,1
2015/11/05,鳳山區,南成里,1
2015/11/05,小港區,大苓里,1
2015/11/05,鳳山區,中和里,1
2015/11/05,三民區,安和里,2
2015/11/05,三民區,安宜里,1
2015/11/05,岡山區,維仁里,1
2015/11/05,鼓山區,民族里,1
2015/11/05,鼓山區,光榮里,1
2015/11/05,苓雅區,林德里,1
2015/11/05,三民區,千秋里,1
2015/11/05,三民區,寶國里,3
2015/11/05,三民區,德西里,1
2015/11/05,鳳山區,大德里,4
2015/11/05,左營區,海勝里,2
2015/11/05,阿蓮區,阿蓮里,2
2015/11/05,三民區,正順里,1
2015/11/05,大寮區,中興里,1
2015/11/05,苓雅區,和煦里,1
2015/11/05,鳳山區,南和里,1
2015/11/05,新興區,南港里,2
2015/11/05,仁武區,考潭里,1
2015/11/05,三民區,灣中里,1
2015/11/05,楠梓區,宏榮里,1
2015/11/05,鳳山區,國光里,0
2015/11/05,小港區,港墘里,1
2015/11/05,三民區,寶慶里,1
2015/11/05,前鎮區,明孝里,1
2015/11/05,苓雅區,正道里,1
2015/11/05,鳳山區,福興里,1
2015/11/05,仁武區,五和里,1
2015/11/05,三民區,寶中里,1
2015/11/05,楠梓區,清豐里,1
2015/11/05,岡山區,碧紅里,1
2015/11/05,新興區,建興里,1
2015/11/05,三民區,十美里,2
2015/11/05,前鎮區,竹北里,1
2015/11/05,三民區,本元里,1
2015/11/05,苓雅區,林安里,1
2015/11/05,三民區,寶獅里,1
2015/11/05,前鎮區,明正里,1
2015/11/05,左營區,果峰里,1
2015/11/05,左營區,菜公里,2
2015/11/05,左營區,福山里,2
2015/11/05,楠梓區,藍田里,1
2015/11/05,新興區,新江里,1
2015/11/05,鳳山區,新強里,1
2015/11/05,鼓山區,平和里,1
2015/11/05,鳳山區,正義里,4
2015/11/05,旗津區,復興里,1
2015/11/05,仁武區,文武里,1
2015/11/05,前鎮區,興化里,1
2015/11/05,前鎮區,鎮昌里,1
2015/11/05,三民區,鼎泰里,5
2015/11/05,鼓山區,厚生里,1
2015/11/05,前鎮區,振興里,1
2015/11/05,前鎮區,民權里,2
2015/11/05,苓雅區,正心里,1
2015/11/05,鳳山區,一甲里,2
2015/11/05,燕巢區,鳳雄里,1
2015/11/05,楠梓區,五常里,1
2015/11/05,三民區,達勇里,2
2015/11/05,小港區,山明里,1
2015/11/05,小港區,港南里,1
2015/11/05,三民區,安吉里,1
2015/11/05,鹽埕區,教仁里,1
2015/11/05,苓雅區,意誠里,1
2015/11/05,小港區,順苓里,1
2015/11/05,前鎮區,草衙里,2
2015/11/05,旗津區,安順里,1
2015/11/05,茄萣區,嘉定里,3
2015/11/05,前鎮區,瑞和里,1
2015/11/05,苓雅區,林榮里,1
2015/11/05,苓雅區,同慶里,2
2015/11/05,三民區,立德里,2
2015/11/05,苓雅區,福南里,1
2015/11/05,左營區,聖后里,1
2015/11/05,鼓山區,民強里,1
2015/11/05,小港區,港口里,1
2015/11/05,大社區,觀音里,1
2015/11/05,前鎮區,忠誠里,1
2015/11/05,小港區,二苓里,3
2015/11/05,鼓山區,河邊里,1
2015/11/05,鳳山區,文德里,1
2015/11/05,苓雅區,苓雅里,1
2015/11/05,三民區,安發里,2
2015/11/05,鼓山區,裕興里,3
2015/11/05,旗山區,大德里,1
2015/11/05,鼓山區,內惟里,1
2015/11/05,左營區,新中里,1
2015/11/05,岡山區,忠孝里,1
2015/11/05,三民區,鼎西里,2
2015/11/05,岡山區,台上里,1
2015/11/05,三民區,寶珠里,1
2015/11/05,三民區,本揚里,1
2015/11/05,鳳山區,五福里,2
2015/11/05,左營區,果惠里,1
2015/11/05,鹽埕區,府北里,2
2015/11/05,苓雅區,林中里,1
2015/11/05,三民區,安泰里,1
2015/11/05,苓雅區,福人里,1
2015/11/05,前鎮區,瑞平里,1
2015/11/05,三民區,灣復里,1
2015/11/05,三民區,鼎中里,2
2015/11/05,三民區,鼎強里,1
2015/11/05,大社區,神農里,1
2015/11/05,鼓山區,鼓峰里,2
2015/11/05,三民區,寶安里,2
2015/11/05,三民區,鼎力里,1
2015/11/06,前金區,社東里,1
2015/11/06,前鎮區,明孝里,1
2015/11/06,三民區,寶玉里,1
2015/11/06,鳳山區,善美里,1
2015/11/06,前鎮區,瑞華里,1
2015/11/06,鳥松區,鳥松里,1
2015/11/06,三民區,寶業里,2
2015/11/06,楠梓區,錦屏里,2
2015/11/06,岡山區,後協里,1
2015/11/06,苓雅區,建軍里,1
2015/11/06,前鎮區,竹南里,1
2015/11/06,三民區,灣勝里,1
2015/11/06,阿蓮區,和蓮里,1
2015/11/06,苓雅區,福地里,1
2015/11/06,苓雅區,林華里,1
2015/11/06,鼓山區,前峰里,1
2015/11/06,三民區,博愛里,1
2015/11/06,前鎮區,瑞豐里,1
2015/11/06,鳳山區,鎮南里,1
2015/11/06,三民區,鳳南里,1
2015/11/06,前鎮區,竹中里,4
2015/11/06,楠梓區,廣昌里,1
2015/11/06,前鎮區,鎮陽里,1
2015/11/06,鹽埕區,陸橋里,1
2015/11/06,苓雅區,苓昇里,1
2015/11/06,左營區,新上里,6
2015/11/06,三民區,寶華里,1
2015/11/06,鼓山區,光化里,1
2015/11/06,左營區,埤東里,1
2015/11/06,苓雅區,福康里,2
2015/11/06,三民區,安東里,2
2015/11/06,左營區,新光里,1
2015/11/06,鼓山區,裕豐里,2
2015/11/06,左營區,海勝里,1
2015/11/06,前鎮區,瑞和里,2
2015/11/06,鳳山區,埤頂里,1
2015/11/06,鳳山區,武漢里,1
2015/11/06,苓雅區,福東里,1
2015/11/06,大寮區,會社里,1
2015/11/06,三民區,寶興里,1
2015/11/06,前鎮區,興中里,1
2015/11/06,大社區,翠屏里,1
2015/11/06,左營區,新下里,5
2015/11/06,小港區,廈莊里,1
2015/11/06,前鎮區,鎮海里,2
2015/11/06,大樹區,興山里,1
2015/11/06,鼓山區,忠正里,1
2015/11/06,三民區,灣華里,2
2015/11/06,岡山區,協和里,1
2015/11/06,三民區,本和里,1
2015/11/06,大寮區,中庄里,1
2015/11/06,楠梓區,瑞屏里,1
2015/11/06,大社區,三奶里,1
2015/11/06,苓雅區,文昌里,1
2015/11/06,苓雅區,中正里,2
2015/11/06,鳳山區,福祥里,1
2015/11/06,鳳山區,南成里,7
2015/11/06,前鎮區,竹內里,7
2015/11/06,旗津區,慈愛里,1
2015/11/06,三民區,寶盛里,1
2015/11/06,三民區,安宜里,2
2015/11/06,苓雅區,普天里,1
2015/11/06,苓雅區,正文里,1
2015/11/06,小港區,港明里,2
2015/11/06,苓雅區,博仁里,1
2015/11/06,鼓山區,光榮里,3
2015/11/06,苓雅區,林德里,2
2015/11/06,茄萣區,嘉賜里,1
2015/11/06,三民區,千秋里,1
2015/11/06,前鎮區,平昌里,1
2015/11/06,旗津區,中洲里,1
2015/11/06,前鎮區,瑞北里,3
2015/11/06,新興區,秋山里,1
2015/11/06,三民區,達明里,1
2015/11/06,三民區,博惠里,4
2015/11/06,前鎮區,鎮昌里,1
2015/11/06,三民區,正順里,1
2015/11/06,小港區,鳳林里,1
2015/11/06,三民區,寶珠里,3
2015/11/06,旗津區,安順里,1
2015/11/06,小港區,高松里,1
2015/11/06,鳳山區,龍成里,2
2015/11/06,三民區,灣中里,2
2015/11/06,小港區,泰山里,1
2015/11/06,鳳山區,國光里,1
2015/11/06,三民區,川東里,1
2015/11/06,三民區,灣興里,1
2015/11/06,阿蓮區,清蓮里,1
2015/11/06,三民區,德行里,1
2015/11/06,前鎮區,鎮榮里,1
2015/11/06,鼓山區,正德里,2
2015/11/06,三民區,寶中里,1
2015/11/06,鳳山區,新泰里,1
2015/11/06,三民區,安泰里,2
2015/11/06,阿蓮區,崗山里,1
2015/11/06,三民區,安吉里,2
2015/11/06,苓雅區,正大里,4
2015/11/06,三民區,本元里,1
2015/11/06,左營區,莒光里,1
2015/11/06,三民區,本館里,3
2015/11/06,三民區,寶慶里,3
2015/11/06,三民區,安邦里,3
2015/11/06,左營區,福山里,4
2015/11/06,楠梓區,福昌里,2
2015/11/06,鳳山區,大德里,5
2015/11/06,鳳山區,新強里,2
2015/11/06,鼓山區,平和里,1
2015/11/06,鳳山區,正義里,5
2015/11/06,三民區,寶德里,1
2015/11/06,楠梓區,東寧里,1
2015/11/06,左營區,新中里,3
2015/11/06,鳳山區,北門里,1
2015/11/06,前鎮區,瑞東里,1
2015/11/06,三民區,鼎泰里,4
2015/11/06,燕巢區,西燕里,1
2015/11/06,前鎮區,瑞誠里,1
2015/11/06,前鎮區,振興里,1
2015/11/06,前鎮區,瑞昌里,1
2015/11/06,鼓山區,龍子里,1
2015/11/06,苓雅區,正心里,1
2015/11/06,鳳山區,一甲里,1
2015/11/06,鳳山區,新樂里,2
2015/11/06,楠梓區,五常里,1
2015/11/06,岡山區,平安里,1
2015/11/06,鳳山區,文福里,2
2015/11/06,前鎮區,西甲里,3
2015/11/06,岡山區,華崗里,1
2015/11/06,前鎮區,鎮中里,1
2015/11/06,前鎮區,草衙里,3
2015/11/06,鳳山區,保安里,1
2015/11/06,苓雅區,朝陽里,2
2015/11/06,鳳山區,國隆里,1
2015/11/06,前金區,新生里,1
2015/11/06,茄萣區,嘉定里,3
2015/11/06,茄萣區,萬福里,1
2015/11/06,前鎮區,瑞隆里,1
2015/11/06,苓雅區,福隆里,3
2015/11/06,小港區,港南里,1
2015/11/06,前鎮區,瑞文里,2
2015/11/06,小港區,港口里,1
2015/11/06,大社區,觀音里,3
2015/11/06,三民區,寶民里,1
2015/11/06,左營區,菜公里,2
2015/11/06,小港區,二苓里,1
2015/11/06,鼓山區,河邊里,2
2015/11/06,前鎮區,盛豐里,2
2015/11/06,三民區,安發里,4
2015/11/06,鼓山區,民族里,1
2015/11/06,鳳山區,富甲里,2
2015/11/06,大寮區,永芳里,2
2015/11/06,鼓山區,內惟里,1
2015/11/06,前鎮區,明義里,1
2015/11/06,小港區,山東里,1
2015/11/06,三民區,鼎金里,1
2015/11/06,仁武區,八卦里,1
2015/11/06,苓雅區,鼓中里,1
2015/11/06,三民區,精華里,1
2015/11/06,前鎮區,興化里,1
2015/11/06,三民區,興德里,1
2015/11/06,鳳山區,鳳崗里,1
2015/11/06,三民區,港新里,1
2015/11/06,苓雅區,林貴里,1
2015/11/06,楠梓區,慶昌里,1
2015/11/06,旗山區,湄洲里,1
2015/11/06,前鎮區,瑞崗里,1
2015/11/06,三民區,灣復里,3
2015/11/06,苓雅區,日中里,1
2015/11/06,三民區,鼎中里,4
2015/11/06,三民區,鼎強里,1
2015/11/06,楠梓區,惠豐里,2
2015/11/06,三民區,鼎力里,2
2015/11/07,前金區,社東里,1
2015/11/07,鳳山區,鎮東里,1
2015/11/07,三民區,寶玉里,1
2015/11/07,鳳山區,善美里,2
2015/11/07,前鎮區,良和里,2
2015/11/07,鼓山區,忠正里,1
2015/11/07,苓雅區,奏捷里,1
2015/11/07,楠梓區,盛昌里,1
2015/11/07,苓雅區,衛武里,1
2015/11/07,前鎮區,信義里,1
2015/11/07,苓雅區,福隆里,4
2015/11/07,苓雅區,凱旋里,1
2015/11/07,岡山區,壽峰里,1
2015/11/07,鳳山區,文華里,2
2015/11/07,前鎮區,瑞西里,1
2015/11/07,鼓山區,正德里,1
2015/11/07,苓雅區,林西里,1
2015/11/07,三民區,安邦里,1
2015/11/07,前鎮區,竹中里,4
2015/11/07,三民區,鼎盛里,1
2015/11/07,前鎮區,鎮陽里,1
2015/11/07,三民區,正興里,1
2015/11/07,三民區,寶華里,2
2015/11/07,前金區,文西里,1
2015/11/07,三民區,灣勝里,1
2015/11/07,苓雅區,福康里,2
2015/11/07,三民區,德東里,1
2015/11/07,三民區,安東里,1
2015/11/07,三民區,寶龍里,1
2015/11/07,大社區,大社里,2
2015/11/07,湖內區,公舘里,1
2015/11/07,左營區,新光里,1
2015/11/07,阿蓮區,和蓮里,1
2015/11/07,梓官區,典寶里,1
2015/11/07,鳳山區,武漢里,2
2015/11/07,楠梓區,金田里,2
2015/11/07,小港區,山東里,1
2015/11/07,鳳山區,文山里,1
2015/11/07,鳳山區,過埤里,1
2015/11/07,鳳山區,誠義里,1
2015/11/07,左營區,新下里,1
2015/11/07,三民區,鼎金里,1
2015/11/07,三民區,港東里,1
2015/11/07,鳳山區,鎮西里,3
2015/11/07,小港區,港明里,4
2015/11/07,三民區,力行里,1
2015/11/07,苓雅區,正言里,1
2015/11/07,三民區,灣華里,1
2015/11/07,大寮區,忠義里,1
2015/11/07,苓雅區,光華里,1
2015/11/07,大寮區,中庄里,1
2015/11/07,三民區,寶興里,1
2015/11/07,鼓山區,明誠里,1
2015/11/07,鳳山區,南成里,6
2015/11/07,前鎮區,竹內里,5
2015/11/07,三民區,本上里,1
2015/11/07,三民區,安和里,1
2015/11/07,三民區,安宜里,3
2015/11/07,小港區,泰山里,1
2015/11/07,三民區,本元里,1
2015/11/07,鼓山區,民族里,1
2015/11/07,三民區,安康里,1
2015/11/07,三民區,灣興里,1
2015/11/07,新興區,仁聲里,1
2015/11/07,新興區,南港里,1
2015/11/07,三民區,德仁里,1
2015/11/07,前鎮區,鎮榮里,1
2015/11/07,大寮區,山頂里,3
2015/11/07,小港區,港后里,1
2015/11/07,鳳山區,大德里,4
2015/11/07,三民區,博惠里,1
2015/11/07,阿蓮區,阿蓮里,1
2015/11/07,新興區,德生里,1
2015/11/07,苓雅區,同慶里,1
2015/11/07,鼓山區,新民里,1
2015/11/07,小港區,青島里,1
2015/11/07,前鎮區,西山里,2
2015/11/07,小港區,港墘里,1
2015/11/07,茄萣區,嘉泰里,1
2015/11/07,鳳山區,福興里,3
2015/11/07,三民區,灣子里,1
2015/11/07,大社區,中里里,1
2015/11/07,楠梓區,清豐里,1
2015/11/07,三民區,安泰里,3
2015/11/07,前鎮區,竹東里,2
2015/11/07,鳳山區,中崙里,1
2015/11/07,三民區,安吉里,2
2015/11/07,苓雅區,正大里,1
2015/11/07,三民區,同德里,1
2015/11/07,鳥松區,大華里,1
2015/11/07,左營區,莒光里,1
2015/11/07,仁武區,仁武里,2
2015/11/07,三民區,寶慶里,1
2015/11/07,苓雅區,福居里,1
2015/11/07,鳳山區,和興里,1
2015/11/07,茄萣區,保定里,2
2015/11/07,左營區,福山里,1
2015/11/07,楠梓區,藍田里,1
2015/11/07,鳳山區,新強里,2
2015/11/07,鼓山區,平和里,3
2015/11/07,小港區,三苓里,1
2015/11/07,鳳山區,正義里,2
2015/11/07,三民區,本文里,2
2015/11/07,鳳山區,中榮里,0
2015/11/07,左營區,新中里,1
2015/11/07,前鎮區,瑞東里,1
2015/11/07,苓雅區,福東里,1
2015/11/07,新興區,永寧里,1
2015/11/07,前鎮區,振興里,1
2015/11/07,前鎮區,竹西里,1
2015/11/07,鼓山區,龍子里,3
2015/11/07,大寮區,永芳里,1
2015/11/07,左營區,新上里,4
2015/11/07,鳳山區,新樂里,2
2015/11/07,岡山區,平安里,1
2015/11/07,左營區,路東里,1
2015/11/07,仁武區,竹後里,2
2015/11/07,前鎮區,瑞隆里,1
2015/11/07,前鎮區,瑞北里,1
2015/11/07,前鎮區,草衙里,6
2015/11/07,三民區,安寧里,2
2015/11/07,鹽埕區,河濱里,1
2015/11/07,前金區,新生里,1
2015/11/07,茄萣區,嘉定里,1
2015/11/07,苓雅區,林榮里,2
2015/11/07,鳳山區,南和里,1
2015/11/07,三民區,灣中里,1
2015/11/07,鼓山區,華豐里,1
2015/11/07,鼓山區,峰南里,1
2015/11/07,前鎮區,瑞和里,1
2015/11/07,小港區,二苓里,2
2015/11/07,鼓山區,河邊里,1
2015/11/07,前鎮區,興東里,1
2015/11/07,前鎮區,復國里,2
2015/11/07,三民區,安發里,1
2015/11/07,鼓山區,裕興里,2
2015/11/07,三民區,鼎力里,3
2015/11/07,前金區,後金里,1
2015/11/07,旗山區,大德里,1
2015/11/07,前金區,北金里,1
2015/11/07,鳳山區,富榮里,1
2015/11/07,前鎮區,明義里,1
2015/11/07,鳳山區,天興里,1
2015/11/07,苓雅區,人和里,1
2015/11/07,前鎮區,瑞誠里,1
2015/11/07,三民區,鼎西里,1
2015/11/07,三民區,精華里,3
2015/11/07,三民區,寶盛里,1
2015/11/07,鳳山區,忠義里,1
2015/11/07,鳳山區,文福里,1
2015/11/07,鳳山區,忠孝里,1
2015/11/07,鳳山區,五福里,2
2015/11/07,新興區,建興里,1
2015/11/07,鹽埕區,府北里,1
2015/11/07,苓雅區,林中里,1
2015/11/07,前鎮區,瑞崗里,1
2015/11/07,前鎮區,瑞平里,1
2015/11/07,大社區,翠屏里,1
2015/11/07,苓雅區,日中里,1
2015/11/07,三民區,鼎中里,2
2015/11/07,苓雅區,福壽里,1
2015/11/07,苓雅區,華堂里,1
2015/11/07,鼓山區,鼓峰里,1
2015/11/07,三民區,寶國里,2
2015/11/07,三民區,寶安里,1
2015/11/07,苓雅區,安祥里,1
2015/11/07,小港區,鳳宮里,1
2015/11/08,前鎮區,良和里,1
2015/11/08,鼓山區,忠正里,1
2015/11/08,三民區,寶業里,2
2015/11/08,楠梓區,錦屏里,1
2015/11/08,苓雅區,光華里,2
2015/11/08,鼓山區,明誠里,3
2015/11/08,苓雅區,福隆里,2
2015/11/08,仁武區,赤山里,1
2015/11/08,鳳山區,福興里,1
2015/11/08,前鎮區,瑞西里,1
2015/11/08,三民區,博愛里,1
2015/11/08,旗津區,慈愛里,1
2015/11/08,三民區,安邦里,2
2015/11/08,苓雅區,福人里,1
2015/11/08,鳳山區,新富里,1
2015/11/08,鳳山區,文華里,1
2015/11/08,左營區,新上里,2
2015/11/08,鼓山區,華豐里,1
2015/11/08,楠梓區,和昌里,1
2015/11/08,苓雅區,林南里,1
2015/11/08,三民區,安東里,1
2015/11/08,三民區,寶龍里,1
2015/11/08,大社區,大社里,2
2015/11/08,左營區,新光里,2
2015/11/08,三民區,灣愛里,3
2015/11/08,鳳山區,文衡里,1
2015/11/08,鳳山區,武漢里,1
2015/11/08,楠梓區,金田里,2
2015/11/08,小港區,高松里,1
2015/11/08,三民區,寶興里,3
2015/11/08,前鎮區,興中里,3
2015/11/08,鳳山區,新武里,1
2015/11/08,鳳山區,誠義里,1
2015/11/08,前鎮區,瑞祥里,1
2015/11/08,鹽埕區,壽星里,2
2015/11/08,前鎮區,鎮海里,1
2015/11/08,三民區,民享里,1
2015/11/08,岡山區,忠孝里,1
2015/11/08,仁武區,竹後里,1
2015/11/08,三民區,灣華里,1
2015/11/08,鳳山區,文山里,1
2015/11/08,三民區,本安里,1
2015/11/08,小港區,山東里,1
